CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-03-07 21:10:17 UTC,RE: UX in ATX,Is the majority of the team here?,INBOX
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-03-07 21:10:04 UTC,RE: UX in ATX,"Huge undertaking, very cool.  I didn't realize Walmart had teams of that magnitude sitting here.",INBOX
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,2019-03-07 20:56:29 UTC,RE: UX in ATX,I am currently the Chatbot UX Lead for Walmart technology and we are working on building tools for the enterprise and 3.5 million associates in the organization.,INBOX
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-03-06 19:22:52 UTC,RE: UX in ATX,That's great - the happily employed are a good group of people to know when you want to stay happily employed!   What kind of projects are you working on with Walmart?,INBOX
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,2019-03-06 18:59:50 UTC,RE: UX in ATX,Things are going well! Always love to have conversations about things however. ,INBOX
2-OTEyNzg4NjItY2VlMi01NWJiLWJjMDctMWY4MTlhYmIxNDJlXzAxMA==,,Madeline Gordon,https://www.linkedin.com/in/madelinegordon512,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-03-06 16:43:38 UTC,UX in ATX,Hey there - hoping all is well in your world!  I recruit on digital roles for TEKsystems in ATX and came across your profile because it looks like you're settled into the Austin market.  I'd love to network with you - how are things going at Walmart?  Look forward to connecting -   Madeline Gordon Digital & Creative Services,INBOX
2-ZDdhNDMxZmQtMWQ2ZS01NDM4LWI0ODctNTcxN2ZmZTdlYmI2XzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Paul Sinclair,https://www.linkedin.com/in/paulbsinclair,2019-08-02 23:17:14 UTC,RE: Product Managers needed,Sure that works. 551-998-4000,INBOX
2-ZDdhNDMxZmQtMWQ2ZS01NDM4LWI0ODctNTcxN2ZmZTdlYmI2XzAxMA==,,Paul Sinclair,https://www.linkedin.com/in/paulbsinclair,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-08-02 16:22:03 UTC,RE: Product Managers needed,Sounds great - I'm based in SF so how about 930am PST?  Let me know what works for you and the best number to reach you on.  Thanks!,INBOX
2-ZDdhNDMxZmQtMWQ2ZS01NDM4LWI0ODctNTcxN2ZmZTdlYmI2XzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Paul Sinclair,https://www.linkedin.com/in/paulbsinclair,2019-08-02 01:58:21 UTC,RE: Product Managers needed,Sure ! I’m free Monday morning for a quick call ,INBOX
2-ZDdhNDMxZmQtMWQ2ZS01NDM4LWI0ODctNTcxN2ZmZTdlYmI2XzAxMA==,,Paul Sinclair,https://www.linkedin.com/in/paulbsinclair,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-08-01 21:41:17 UTC,RE: Product Managers needed,"Hi Peter,  Thanks for accepting my message - any interest here? Happy to jump on a call to discuss further.  Let me know - thanks! ",INBOX
2-ZDdhNDMxZmQtMWQ2ZS01NDM4LWI0ODctNTcxN2ZmZTdlYmI2XzAxMA==,,Paul Sinclair,https://www.linkedin.com/in/paulbsinclair,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-08-01 16:58:03 UTC,Product Managers needed,"I am recruiting for a very exciting Digital Health company that is recreating the doctor-patient relationship called Medici.   Medici is focused on the future of healthcare for doctors and patients. They offer a simple, effortless and convenient communication tool that allows doctors to unchain themselves from their medical offices while still taking great care of patients.  Please take a look at their website here; https://medici.md/about/   We are on the hunt for a Senior Product Manager to join their small but growing team in Austin, TX.   This is a great opportunity to have a very visible role within a growing organization that is working with truly innovative technology, the chance to get in on the ground floor, make a huge impact and do some amazing things with this company.  Would you be interested in hearing more about this opportunity? If so, please send over a resume and some availability for a quick chat this week. Looking forward to hearing from you!   Paul Sinclair MedTech | Digital Health | HealthTech | Specialist Recruiter ",INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-26 14:38:01 UTC,,"That’s good to know, Peter. I think it’s a unity that’s really interesting to explore. A fair bit of conflict, for sure, but for the greater good. The thing that strikes me most about AI are the minds working in it — I know tech people are smart but it’s a whole other way of looking at things. Fascinates me!  I’ll check out this Twitter account for sure 👍 Thank you.",INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,2019-07-26 14:19:32 UTC,,there are a bunch of good ai ethicist twitter people to follow. This account is a good place to start finding them https://twitter.com/botwikidotorg,INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,2019-07-26 14:12:48 UTC,,"I think that is absolutely right, the conversationalist role is to both serve the user and the developer. You want to challenge the later to do things in service of the former but also do not make things overly difficult that you impede the development process.",INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-26 13:34:14 UTC,,"Thanks, Peter. I appreciate that!   I've been in digital marketing for more than 20 years. It's been fascinating watching the move from email to internet to AI. Now, I'm interested in who bridges the gap between the developers and the ethicists. Seems like a job for hybrids like myself who get tech and copywriting, but also human behaviour.  If you've any resources you'd be happy to share, I'd love to read up on this some more : )",INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,2019-07-26 13:10:49 UTC,,Feel free to ask any questions.,INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,2019-07-26 13:07:58 UTC,,Hey Nat!  Thanks for the add! Glad to connect!,INBOX
2-MWQyZmYwNGYtMWNkMC01NmRjLTg5OGItYWJhNzcyODhjNTlmXzAxMg==,,Natalie Smithson,https://www.linkedin.com/in/nataliesmithson,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-26 13:07:20 UTC,,"Hey Peter,  I followed you as I'm learning all about Conversation Design at the minute. Since you followed back, shall we connect? I'm keen to watch and learn, and it seems you've been doing this for a very long time!  Nat",INBOX
2-YWJiOGNlY2ItYWVmYi01NDQ2LTgwNjEtZTQ1NWM2YmQ1ZjgzXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Andrew Magliozzi,https://www.linkedin.com/in/andrewmagliozzi,2019-07-08 14:45:45 UTC,,"Aha whoops, my coworker Eric actually interviewed you! Either way, hope all is well with you!",INBOX
2-YWJiOGNlY2ItYWVmYi01NDQ2LTgwNjEtZTQ1NWM2YmQ1ZjgzXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Andrew Magliozzi,https://www.linkedin.com/in/andrewmagliozzi,2019-07-08 14:44:23 UTC,,"Thanks for the add, AdmitHub looks like it's doing great!",INBOX
2-YWJiOGNlY2ItYWVmYi01NDQ2LTgwNjEtZTQ1NWM2YmQ1ZjgzXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Andrew Magliozzi,https://www.linkedin.com/in/andrewmagliozzi,2019-07-08 14:43:59 UTC,,"That's right we met at talkabot, and I interviewed you for the blog.",INBOX
2-YWJiOGNlY2ItYWVmYi01NDQ2LTgwNjEtZTQ1NWM2YmQ1ZjgzXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Andrew Magliozzi,https://www.linkedin.com/in/andrewmagliozzi,2019-07-08 14:43:34 UTC,,"Hey, Andrew",INBOX
2-YWJiOGNlY2ItYWVmYi01NDQ2LTgwNjEtZTQ1NWM2YmQ1ZjgzXzAxMg==,,Andrew Magliozzi,https://www.linkedin.com/in/andrewmagliozzi,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-08 14:29:00 UTC,,"Hey Peter, great to connect.  Did we meet at Talkabot in Austin by chance?  You look familiar.",INBOX
2-MDE3Mzk1NTctY2MxMS01NTMxLWIyODEtNDg5ZThmNTNjZDEwXzAxMg==,,LinkedIn Member,,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-05 13:51:51 UTC,,"Hi Peter,  Thank you for connecting!  I recently moved to Austin from Kentucky to practice dentistry at Swish Dental.  I love that the culture of our city matches the culture of our practice. We offer complimentary comfort items-including eye masks, Netflix, plush blankets, and Beats headphones- to create a unique (“weird” in a good way) experience.  We’re currently accepting new patients, and I would like to personally invite you to experience dentistry with us.  Warmly, Dr. Audrey Lawson",INBOX
2-MDE3Mzk1NTctY2MxMS01NTMxLWIyODEtNDg5ZThmNTNjZDEwXzAxMg==,,LinkedIn Member,,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-07-04 19:15:09 UTC,,I'd like to add you to my professional network on LinkedIn.  —Lawson,INBOX
2-OTJiMjUzZjMtOTk2MC01YmZhLTllMTQtNzRiNGYyOWRjMzExXzAxMg==,,Zach Day,https://www.linkedin.com/in/zach-day-289804159,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-28 19:14:29 UTC,,"Alright, I'm happy to help answer any questions if that time comes! Thanks for connecting :)",INBOX
2-OTJiMjUzZjMtOTk2MC01YmZhLTllMTQtNzRiNGYyOWRjMzExXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Zach Day,https://www.linkedin.com/in/zach-day-289804159,2019-06-28 19:13:45 UTC,,"But not super interested in such a product at this time, thank you for the connect though!",INBOX
2-OTJiMjUzZjMtOTk2MC01YmZhLTllMTQtNzRiNGYyOWRjMzExXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Zach Day,https://www.linkedin.com/in/zach-day-289804159,2019-06-28 19:13:28 UTC,,"No, I'm not",INBOX
2-OTJiMjUzZjMtOTk2MC01YmZhLTllMTQtNzRiNGYyOWRjMzExXzAxMg==,,Zach Day,https://www.linkedin.com/in/zach-day-289804159,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-28 13:18:12 UTC,,Thanks for the connection Peter! Are you familiar with LogRocket by chance?,INBOX
2-OTJiMjUzZjMtOTk2MC01YmZhLTllMTQtNzRiNGYyOWRjMzExXzAxMg==,,Zach Day,https://www.linkedin.com/in/zach-day-289804159,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-27 21:53:31 UTC,,"Hi Peter,  I wanted to connect because I thought our tool would interest you. It lets you identify and resolve bugs quicker by offering session replay alongside the technical telemetry - no more screenshots or back and forth with the end users.  Open-minded to connecting?",INBOX
2-ZTI2NmE2YTktMGQ5Ni01OTA5LWJlZjUtNTFkNWU1MzA0YWM0XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Marcos Daniel Martinez,https://www.linkedin.com/in/marcosdanielmartinez,2019-06-27 10:50:43 UTC,,Thanks! Looking forward to interacting! ,INBOX
2-ZTI2NmE2YTktMGQ5Ni01OTA5LWJlZjUtNTFkNWU1MzA0YWM0XzAxMw==,,Marcos Daniel Martinez,https://www.linkedin.com/in/marcosdanielmartinez,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-27 09:15:21 UTC,,"Hello Peter and thanks for connecting!  I think it is great that we can learn from each other now.  I usually post about conversational AI and voice assistants. I hope you find it useful.  Best wishes and we keep in touch,  Marcos",INBOX
2-YmNkNWZhMjAtMGViMi01MDgwLWE4N2EtMTkzYWM0ZmI1M2NlXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tricia Becker,https://www.linkedin.com/in/triciaabecker,2019-06-24 19:50:50 UTC,,"Hey Tricia! Wanted to touch base a little after E3 - I saw ya'll were pretty busy doing events! Before Memorial day David Martin called me to let me know Magic Leap wanted to schedule some time for an onsite visit after the team's Travel obligations died down, but I haven't heard anything since then, even after sending a few emails. I didn't want to bother you about this but if you could let me know if the process is still moving along, I would appreciate it!",INBOX
2-YmNkNWZhMjAtMGViMi01MDgwLWE4N2EtMTkzYWM0ZmI1M2NlXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tricia Becker,https://www.linkedin.com/in/triciaabecker,2019-05-16 20:00:58 UTC,,"Thanks again for taking the time to talk to me, and the tips on what to study have been very helpful. David has been great as well. Looking forward to the next steps.",INBOX
2-YmNkNWZhMjAtMGViMi01MDgwLWE4N2EtMTkzYWM0ZmI1M2NlXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tricia Becker,https://www.linkedin.com/in/triciaabecker,2019-05-10 14:35:35 UTC,,"Ok, you talked me into it! I dropped an application for Developer Evangelist. We'll see where it lands! Thanks for the background info!",INBOX
2-YmNkNWZhMjAtMGViMi01MDgwLWE4N2EtMTkzYWM0ZmI1M2NlXzAxMg==,,Tricia Becker,https://www.linkedin.com/in/triciaabecker,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-10 14:19:02 UTC,,"Obv I would *love* to have you on the ML team, in any capacity. Travel is a requirement for some of the DevRel roles, but it usually takes a couple of months to hire, so timing might still work out. Some of the roles say Plantation only (but they can be at any of our offices - ie: I'm in Austin and remote when not traveling). If you have any questions, or want a referral for any role (in dev rel or not in devrel), let me know! More than happy to answer any questions/refer you.",INBOX
2-YmNkNWZhMjAtMGViMi01MDgwLWE4N2EtMTkzYWM0ZmI1M2NlXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tricia Becker,https://www.linkedin.com/in/triciaabecker,2019-05-10 14:16:28 UTC,,"Just an FYI, I am starting to look around for other opportunities. The devrel roles look great, but I am not in a position to do much travel for the next few months at least. If you need a hand with anything you'd think I could help with, please let me know, very exciting space!",INBOX
2-ZWE2ZWQ4MzItNTk1Zi01Yjk2LWI1NTUtYzAzODZlZDgyZGMxXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Michelle Esparza,https://www.linkedin.com/in/michelle-esparza-137ba160,2019-06-06 20:34:32 UTC,RE: Open to Networking ?,551-998-4000,INBOX
2-ZWE2ZWQ4MzItNTk1Zi01Yjk2LWI1NTUtYzAzODZlZDgyZGMxXzAxMg==,,Michelle Esparza,https://www.linkedin.com/in/michelle-esparza-137ba160,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-06 19:13:02 UTC,RE: Open to Networking ?,Whats the best contact number for you,INBOX
2-ZWE2ZWQ4MzItNTk1Zi01Yjk2LWI1NTUtYzAzODZlZDgyZGMxXzAxMg==,,Michelle Esparza,https://www.linkedin.com/in/michelle-esparza-137ba160,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-05 19:37:14 UTC,Open to Networking ?,"Hi Peter,   I hope your day is going fantastic! I noticed you were looking for something new and I wanted to see if you had a few minutes to network with me?   Whats the best number to connect with you ?   Michelle",INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,2019-06-05 20:02:51 UTC,"RE: Senior UX Designer- Austin, TX",I’m free in the morning after 10!,INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-05 18:32:25 UTC,"RE: Senior UX Designer- Austin, TX",Hey Peter I'm sorry I just saw your message. I was in a meeting from 12-1:30pm. Do you have time for our call tomorrow? ,INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,2019-06-05 00:29:45 UTC,"RE: Senior UX Designer- Austin, TX","No, I’m not free then I could also do a call at 1230",INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-04 22:01:31 UTC,"RE: Senior UX Designer- Austin, TX",Could 1:30pm work? ,INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,2019-06-04 21:36:10 UTC,"RE: Senior UX Designer- Austin, TX","free at 2pm, how about then?",INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-04 20:22:16 UTC,"RE: Senior UX Designer- Austin, TX",Hey Peter I'm all booked for this afternoon already! What does your schedule look like tomorrow afternoon? ,INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,2019-06-04 20:11:33 UTC,"RE: Senior UX Designer- Austin, TX",Hello! I’m free for a bit at 4pm! 551-998-4000,INBOX
2-NDYyMzZkNjEtNWE4OS01OTlhLWIxNTItMWM0ODkzMGE5Njg1XzAxMg==,,Leah Thomas,https://www.linkedin.com/in/leah-thomas-baylor1,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-04 15:36:26 UTC,"Senior UX Designer- Austin, TX","Hi Peter,   Hope you're having a great Tuesday so far!   I'm working on a full time Senior/Lead UX Designer position in northwest Austin, TX and I wanted to see if this was the type of position you'd be interested in?  Let's set a time to talk this afternoon so I can learn more about your experience and explain more about this role.   What's the best number to reach you?   Leah Thomas Technical Recruiter at Eliassen Group",INBOX
2-MmZiODc1NDAtNDc1Ny01OGRlLTg2MDgtNDhiZGYzNDM2ZGY0XzAxMw==,,Scott Smith,https://www.linkedin.com/in/scott-smith-09865672,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-05 16:08:35 UTC,"Dialogflow, Python, Javascript Developer role in Raleigh, NC","Dear Peter,   We have a Dialogflow, Python, Javascript Developer role in Raleigh, NC Let me know if you are available in job market.   Thanks, Scott.   scott.smith@alphait.us 302-304-3377, Ext:221",INBOX
2-YjViZDZmMjMtYmQyOS01OTk1LWE4MzItN2EyOWU1YzZhMmZhXzAxMg==,,Bradley Davidson,https://www.linkedin.com/in/bradsdavidson,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-04 15:17:30 UTC,,"Likewise, Peter.    Feel free to reach out to me anytime you require. I'm always happy to help.    Best, Bradley",INBOX
2-YjViZDZmMjMtYmQyOS01OTk1LWE4MzItN2EyOWU1YzZhMmZhXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Bradley Davidson,https://www.linkedin.com/in/bradsdavidson,2019-06-04 03:23:20 UTC,,Hello! Pleased to meet you. ,INBOX
2-YjViZDZmMjMtYmQyOS01OTk1LWE4MzItN2EyOWU1YzZhMmZhXzAxMg==,,Bradley Davidson,https://www.linkedin.com/in/bradsdavidson,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-06-04 03:22:29 UTC,,"Hi Peter,  I trust you're well. Having reviewed your LI profile, I hope to connect with immediate or future reference.   Best, Bradley ",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 22:50:31 UTC,,"I'm only going to be free until six, but feel free to give me a call after 9am tomorrow. ",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 21:56:56 UTC,,My number: 551-998-4000,INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 21:56:43 UTC,,"OK, that sounds good",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Justin Martell,https://www.linkedin.com/in/jrmartell,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-22 20:59:24 UTC,,"Great!   I am walking into a meeting, but if you are available after 5:30 CST today, I do have a few things to run by you.",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 20:55:43 UTC,,Ah cool yep all stuff I’ve had a hand in. ,INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Justin Martell,https://www.linkedin.com/in/jrmartell,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-22 20:17:43 UTC,,"I am working a few different roles Head of product Design, Product Owner, Product manager's, UI Lead/ Senior roles.    Would you be open to a quick conversation?",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 20:15:09 UTC,,How can I help you?,INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Justin Martell,https://www.linkedin.com/in/jrmartell,2019-05-22 20:15:04 UTC,,"Yes, I am",INBOX
2-NDk0YjJmZDAtNzg2Yy01Nzk5LWI5MGItMGE0YjhiZmQ0MmFiXzAxMg==,,Justin Martell,https://www.linkedin.com/in/jrmartell,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-22 20:06:06 UTC,,"Hi Peter,    Thank you for the connect.    Are you still entertaining opportunities here in Austin?",INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-22 19:16:44 UTC,RE: Product Research - Chatbot - Innovation,"Thanks Peter!  Stay tuned.  We had a call with the manager and sounds like he's changing the requirements.  Best, Sean",INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,2019-05-20 20:05:40 UTC,RE: Product Research - Chatbot - Innovation,Hello Sean _ I am currently working but am willing to entertain offers. Please find my resume attached.,INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-20 16:04:43 UTC,RE: Product Research - Chatbot - Innovation,"Peter, are you currently working?  This would be a long term consulting role. Our client is in The Boston area but majority remote is fine.  Please let me know if we can connect live and if you have an updated resume.  Best, Sean",INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,2019-05-18 12:07:58 UTC,RE: Product Research - Chatbot - Innovation,Yea sounds interesting! I have experience on all the major chat platforms and 5 years experience in the field with ux best practices.,INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-17 13:46:00 UTC,RE: Product Research - Chatbot - Innovation,"Peter, are you exploring new roles?   This is a new initiative to leverage AI and develop a conversational chatbot to engage with customers and positively influence their experience with their healthcare provider. We are in early proof of concept stages with Google AI Someone with Conversational Product Management, AI (neutral platforms IBM/Google etc.) ",INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,2019-05-16 19:57:31 UTC,RE: Product Research - Chatbot - Innovation,Hello Sean - let me know what you are thinking!,INBOX
2-ZTJiMzllNzktYjJlMC01OWEzLWI3MzktODMzNDgyMDI5YTBhXzAxMg==,,Sean Brady,https://www.linkedin.com/in/sean-brady-964210,Peter Swimm,https://www.linkedin.com/in/peterswimm,2019-05-16 18:26:46 UTC,Product Research - Chatbot - Innovation,"Hi Peter,   Hope you are having a great week.  We have a unique opportunity within an innovative team looking to proof of concept and implement chatbot technology.  I would love to connect live if you are interested.  best, Sean   Sean Brady sean.brady@curatepartners.com",INBOX
2-MzAyOWRiY2YtZjI1OS01YWE3LWEzYWEtMTAyZWZmNDJjNDhmXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jenny Lee,https://www.linkedin.com/in/jenny-lee-6b720753,2019-05-22 16:17:40 UTC,RE: AI Chatbot Consultant - 100% REMOTE,Sounds interesting! Would love to talk more. Here is a current resume.,INBOX
